Booking ID,Customer ID,Destination,Booking Date,Travel Date,Booking Status,Revenue,Booking Channel,Consultant,Country,Device,Trip Length,Adults,Children
BKG00856,CUST0282,Barcelona,2023-05-17,2023-06-26,Confirmed,6255,Phone,Consultant_13,France,Tablet,11,3,0
BKG00857,CUST0196,Barcelona,2023-06-13,2023-08-02,Cancelled,7460,App,Consultant_2,France,Tablet,6,2,0
BKG00858,CUST0034,Dubai,2023-03-24,2023-02-27,Confirmed,1087,Agent,Consultant_7,Netherlands,Mobile,19,4,0
BKG00859,CUST0052,Sydney,2024-10-11,2024-08-02,Confirmed,1834,Website,Consultant_15,USA,Desktop,19,4,1
BKG00860,CUST0112,Tokyo,2024-02-24,2023-05-29,Cancelled,6088,Website,Consultant_11,Spain,Mobile,4,2,0
BKG00861,CUST0252,Copenhagen,2023-03-14,2023-11-19,Confirmed,2347,Website,Consultant_2,Italy,Mobile,11,2,0
BKG00862,CUST0082,Vienna,2023-08-25,2024-02-05,Cancelled,7351,App,Consultant_7,Netherlands,Mobile,11,2,1
BKG00863,CUST0232,Bangkok,2023-02-15,2023-10-01,Confirmed,4434,Website,Consultant_4,Spain,Mobile,7,1,1
BKG00864,CUST0227,Toronto,2024-09-09,2024-09-01,Confirmed,7711,Website,Consultant_11,Spain,Mobile,17,2,0
BKG00865,CUST0233,Rio,2023-09-19,2025-01-25,Cancelled,4426,Website,Consultant_2,UK,Desktop,17,2,0
BKG00866,CUST0221,Oslo,2023-06-25,2023-09-05,Confirmed,3817,Phone,Consultant_16,Germany,Tablet,5,1,0
BKG00867,CUST0436,Berlin,2023-06-15,2023-07-26,Confirmed,4520,Phone,Consultant_7,Spain,Tablet,5,4,2
BKG00868,CUST0413,Paris,2024-10-18,2023-11-25,Cancelled,3655,App,Consultant_13,Germany,Desktop,8,2,2
BKG00869,CUST0422,Seoul,2024-01-05,2024-12-06,Confirmed,4802,Website,Consultant_5,France,Tablet,6,3,0
BKG00870,CUST0042,Prague,2023-02-23,2023-03-29,Confirmed,2698,App,Consultant_17,Spain,Tablet,15,4,1
BKG00871,CUST0021,Rome,2024-11-20,2023-10-26,Confirmed,7311,Website,Consultant_12,Spain,Tablet,15,3,0
BKG00872,CUST0042,Seoul,2024-02-23,2023-12-04,Cancelled,7171,Website,Consultant_19,Netherlands,Desktop,13,2,1
BKG00873,CUST0397,Lisbon,2024-05-21,2024-08-22,Cancelled,664,Website,Consultant_7,Italy,Desktop,7,1,1
BKG00874,CUST0113,Prague,2023-12-07,2023-11-14,Cancelled,7560,App,Consultant_6,Spain,Tablet,3,1,1
BKG00875,CUST0105,Berlin,2023-05-07,2023-05-15,Confirmed,2498,App,Consultant_8,France,Tablet,11,1,0
BKG00876,CUST0192,Lisbon,2024-02-13,2023-09-15,Cancelled,7812,Website,Consultant_13,USA,Tablet,19,2,0
BKG00877,CUST0017,Seoul,2024-01-02,2023-10-04,Confirmed,3557,Agent,Consultant_5,UK,Mobile,3,2,1
BKG00878,CUST0120,Paris,2023-09-28,2024-12-30,Confirmed,2584,App,Consultant_2,UK,Mobile,5,3,2
BKG00879,CUST0393,Paris,2024-10-05,2024-06-07,Confirmed,4928,Phone,Consultant_9,Spain,Mobile,17,1,2
BKG00880,CUST0425,Sydney,2024-08-27,2023-04-23,Cancelled,902,App,Consultant_11,Italy,Desktop,12,2,2
BKG00881,CUST0129,Athens,2024-01-14,2023-08-04,Cancelled,913,Website,Consultant_6,USA,Tablet,10,4,1
BKG00882,CUST0130,Milan,2023-03-14,2023-10-09,Confirmed,544,Agent,Consultant_7,Germany,Desktop,14,2,0
BKG00883,CUST0060,New York,2023-09-05,2024-01-20,Confirmed,6849,Website,Consultant_7,Spain,Desktop,17,2,1
BKG00884,CUST0048,Madrid,2023-02-12,2025-02-18,Cancelled,4657,Phone,Consultant_19,France,Desktop,11,4,2
BKG00885,CUST0029,Barcelona,2024-01-12,2024-12-26,Confirmed,2967,App,Consultant_6,UK,Tablet,12,1,0
BKG00886,CUST0097,Bangkok,2023-02-10,2025-04-05,Pending,1367,App,Consultant_11,Italy,Mobile,11,4,1
BKG00887,CUST0010,Sydney,2023-06-19,2023-08-28,Confirmed,6087,Website,Consultant_11,Italy,Tablet,17,1,1
BKG00888,CUST0242,Bangkok,2023-07-31,2025-04-25,Confirmed,7463,Website,Consultant_7,Netherlands,Tablet,3,4,2
BKG00889,CUST0314,San Francisco,2024-05-07,2025-04-17,Confirmed,518,Phone,Consultant_2,Germany,Desktop,4,3,1
BKG00890,CUST0444,San Francisco,2024-11-10,2024-09-30,Confirmed,864,Agent,Consultant_19,Italy,Desktop,16,1,0
BKG00891,CUST0232,Amsterdam,2023-02-08,2024-04-21,Pending,7967,Phone,Consultant_4,Italy,Desktop,10,2,2
BKG00892,CUST0277,Lisbon,2024-01-04,2024-05-04,Confirmed,7674,Agent,Consultant_6,Spain,Mobile,8,3,2
BKG00893,CUST0284,Vienna,2023-05-31,2024-05-16,Cancelled,4332,App,Consultant_17,USA,Mobile,14,1,0
BKG00894,CUST0203,Rome,2023-04-21,2025-01-19,Confirmed,7071,Agent,Consultant_5,Spain,Mobile,17,1,2
BKG00895,CUST0247,Toronto,2024-04-24,2024-02-04,Confirmed,5736,Agent,Consultant_7,Italy,Tablet,16,1,1
BKG00896,CUST0290,Athens,2024-03-11,2024-06-05,Confirmed,1079,App,Consultant_9,Netherlands,Desktop,3,4,1
BKG00897,CUST0264,Seoul,2023-02-16,2023-06-16,Confirmed,1045,App,Consultant_1,USA,Tablet,13,1,2
BKG00898,CUST0443,Dubai,2024-07-28,2024-02-01,Pending,6325,App,Consultant_1,France,Mobile,5,2,0
BKG00899,CUST0214,Amsterdam,2024-01-01,2023-08-02,Confirmed,6968,Phone,Consultant_19,UK,Desktop,20,1,1
BKG00900,CUST0200,Paris,2023-03-10,2024-09-09,Confirmed,4650,App,Consultant_6,USA,Mobile,4,2,0
BKG00901,CUST0433,Berlin,2023-10-26,2023-11-13,Confirmed,5373,Website,Consultant_18,USA,Desktop,9,2,1
BKG00902,CUST0079,San Francisco,2023-10-23,2024-05-16,Confirmed,3539,App,Consultant_10,Netherlands,Desktop,10,2,1
BKG00903,CUST0401,Istanbul,2023-07-22,2024-02-09,Confirmed,4637,App,Consultant_11,Netherlands,Tablet,17,3,2
BKG00904,CUST0444,Madrid,2023-03-02,2024-11-14,Cancelled,5916,App,Consultant_1,Spain,Tablet,12,2,2
BKG00905,CUST0343,Lisbon,2023-11-10,2025-02-17,Confirmed,4544,Agent,Consultant_1,Germany,Mobile,3,4,0
BKG00906,CUST0344,Seoul,2023-06-10,2024-07-20,Confirmed,4826,Phone,Consultant_13,Netherlands,Tablet,8,1,2
BKG00907,CUST0173,Seoul,2023-11-27,2024-06-24,Confirmed,952,App,Consultant_5,Germany,Tablet,15,4,1
BKG00908,CUST0467,Barcelona,2024-06-11,2025-04-11,Pending,4461,Phone,Consultant_20,USA,Tablet,16,3,1
BKG00909,CUST0069,Bangkok,2023-12-04,2024-08-31,Confirmed,7037,Website,Consultant_1,Spain,Desktop,5,1,0
BKG00910,CUST0416,Istanbul,2024-08-28,2023-10-07,Confirmed,6141,Website,Consultant_20,Spain,Tablet,13,2,0
BKG00911,CUST0428,Berlin,2023-10-31,2024-06-23,Confirmed,1881,App,Consultant_3,USA,Mobile,5,1,1
BKG00912,CUST0449,Cape Town,2024-05-17,2024-10-21,Confirmed,1967,Website,Consultant_18,France,Desktop,12,3,2
BKG00913,CUST0087,Oslo,2024-10-11,2023-04-13,Confirmed,5747,Phone,Consultant_9,Germany,Desktop,17,3,2
BKG00914,CUST0101,Bangkok,2023-12-04,2023-11-08,Confirmed,3238,Agent,Consultant_14,Spain,Tablet,13,4,0
BKG00915,CUST0008,New York,2024-07-03,2024-01-25,Cancelled,7035,App,Consultant_17,USA,Desktop,17,1,0
BKG00916,CUST0333,Milan,2024-09-30,2023-02-09,Confirmed,1716,Website,Consultant_14,Netherlands,Mobile,15,1,1
BKG00917,CUST0200,Madrid,2023-10-02,2023-08-29,Cancelled,7247,Phone,Consultant_4,Netherlands,Mobile,7,1,1
BKG00918,CUST0087,Amsterdam,2023-06-13,2025-05-14,Confirmed,1380,Phone,Consultant_5,Netherlands,Desktop,6,4,0
BKG00919,CUST0043,Sydney,2024-03-18,2023-07-01,Confirmed,4314,Website,Consultant_17,UK,Tablet,15,3,1
BKG00920,CUST0385,Helsinki,2023-11-15,2023-02-04,Confirmed,3649,Phone,Consultant_2,Italy,Tablet,11,2,0
BKG00921,CUST0109,New York,2024-08-11,2023-08-13,Confirmed,584,Phone,Consultant_5,Germany,Desktop,19,1,0
BKG00922,CUST0435,Lisbon,2024-05-18,2023-11-09,Cancelled,5649,App,Consultant_4,Germany,Mobile,4,4,2
BKG00923,CUST0408,Lisbon,2024-11-16,2024-05-08,Confirmed,4644,Phone,Consultant_4,Spain,Desktop,7,4,0
BKG00924,CUST0483,New York,2024-01-22,2023-05-23,Confirmed,1668,Website,Consultant_6,Spain,Tablet,18,2,1
BKG00925,CUST0152,Lisbon,2024-08-25,2023-10-28,Confirmed,4664,App,Consultant_20,Spain,Tablet,9,3,2
BKG00926,CUST0017,Barcelona,2024-11-21,2023-07-12,Pending,3629,Website,Consultant_13,Spain,Desktop,3,1,2
BKG00927,CUST0133,Copenhagen,2024-05-08,2024-05-04,Confirmed,7340,Agent,Consultant_5,Italy,Mobile,14,1,1
BKG00928,CUST0148,Amsterdam,2024-05-04,2023-05-15,Pending,4145,Website,Consultant_7,USA,Desktop,13,4,1
BKG00929,CUST0277,Berlin,2023-03-14,2024-12-23,Confirmed,3026,Website,Consultant_20,Italy,Mobile,14,3,1
BKG00930,CUST0232,Madrid,2024-05-23,2024-08-08,Confirmed,3367,App,Consultant_1,Germany,Mobile,14,1,0
BKG00931,CUST0314,Tokyo,2024-01-25,2023-11-08,Confirmed,4016,Phone,Consultant_14,Germany,Desktop,14,2,2
BKG00932,CUST0415,San Francisco,2024-09-10,2024-12-17,Confirmed,3867,Website,Consultant_4,Netherlands,Desktop,16,3,0
BKG00933,CUST0366,Istanbul,2023-10-22,2023-07-11,Confirmed,6297,App,Consultant_17,Italy,Mobile,4,3,0
BKG00934,CUST0228,Sydney,2024-01-04,2024-01-16,Confirmed,7838,Agent,Consultant_14,Germany,Mobile,4,4,0
BKG00935,CUST0139,Athens,2024-11-24,2024-04-08,Pending,6194,App,Consultant_16,USA,Mobile,6,4,0
BKG00936,CUST0436,San Francisco,2024-07-02,2025-05-31,Cancelled,2694,App,Consultant_14,France,Mobile,18,1,2
BKG00937,CUST0399,Istanbul,2024-10-10,2023-06-19,Cancelled,4055,Phone,Consultant_16,Netherlands,Tablet,12,4,2
BKG00938,CUST0211,Toronto,2024-07-21,2024-05-15,Confirmed,7973,Website,Consultant_20,USA,Desktop,15,3,0
BKG00939,CUST0391,Oslo,2023-07-06,2023-06-11,Confirmed,6465,Agent,Consultant_8,UK,Mobile,4,1,1
BKG00940,CUST0499,Berlin,2024-03-20,2023-04-27,Confirmed,5611,App,Consultant_3,Germany,Desktop,5,1,2
BKG00941,CUST0028,Lisbon,2024-07-23,2024-12-18,Cancelled,7252,Website,Consultant_19,Spain,Mobile,8,3,0
BKG00942,CUST0051,Lisbon,2023-12-29,2023-08-01,Pending,945,Website,Consultant_1,Germany,Desktop,10,1,1
BKG00943,CUST0491,Tokyo,2023-05-03,2024-02-02,Confirmed,6864,App,Consultant_2,USA,Desktop,16,2,1
BKG00944,CUST0442,San Francisco,2023-07-07,2023-06-08,Confirmed,4126,Website,Consultant_15,France,Mobile,12,2,0
BKG00945,CUST0261,Istanbul,2024-11-10,2023-10-03,Confirmed,4516,App,Consultant_10,Spain,Mobile,5,1,2
BKG00946,CUST0261,Rome,2024-02-24,2024-09-22,Confirmed,4375,App,Consultant_18,Italy,Desktop,8,4,1
BKG00947,CUST0350,Istanbul,2024-09-17,2024-08-30,Confirmed,5997,App,Consultant_14,Spain,Desktop,17,2,2
BKG00948,CUST0352,Oslo,2023-09-09,2024-11-30,Confirmed,3837,Agent,Consultant_17,Germany,Desktop,20,1,2
BKG00949,CUST0008,Helsinki,2024-09-10,2024-02-12,Cancelled,6738,App,Consultant_13,UK,Tablet,16,2,1
BKG00950,CUST0320,Copenhagen,2024-07-02,2023-06-28,Confirmed,761,Phone,Consultant_1,Germany,Mobile,12,4,0
BKG00951,CUST0138,Milan,2023-12-01,2025-05-31,Confirmed,2348,Website,Consultant_5,Germany,Tablet,17,3,1
BKG00952,CUST0038,Barcelona,2023-04-02,2024-04-07,Pending,5492,Agent,Consultant_13,Germany,Tablet,6,1,1
BKG00953,CUST0111,New York,2024-06-13,2024-10-19,Confirmed,5690,Website,Consultant_14,Netherlands,Mobile,4,1,2
BKG00954,CUST0480,Rome,2023-03-04,2025-01-25,Confirmed,4525,Agent,Consultant_3,Netherlands,Mobile,5,1,0
BKG00955,CUST0368,Istanbul,2024-10-23,2024-05-13,Confirmed,2766,Phone,Consultant_15,USA,Tablet,9,1,2
BKG00956,CUST0220,Milan,2024-05-26,2024-04-20,Confirmed,6152,Agent,Consultant_19,Spain,Mobile,18,1,1
BKG00957,CUST0337,San Francisco,2023-05-19,2024-05-25,Confirmed,591,Agent,Consultant_17,Italy,Desktop,12,1,0
BKG00958,CUST0223,Helsinki,2024-11-28,2023-11-20,Cancelled,4722,Agent,Consultant_3,Italy,Desktop,19,4,0
BKG00959,CUST0136,Cape Town,2023-07-04,2025-03-05,Confirmed,4675,Website,Consultant_16,Spain,Tablet,7,3,0
BKG00960,CUST0256,Dubai,2023-07-24,2023-06-22,Confirmed,6443,App,Consultant_14,Italy,Tablet,15,4,0
BKG00961,CUST0360,Helsinki,2023-08-02,2023-10-07,Confirmed,3809,Website,Consultant_12,Germany,Mobile,15,4,0
BKG00962,CUST0409,Dubai,2023-09-13,2023-11-28,Confirmed,1482,App,Consultant_12,France,Mobile,13,3,1
BKG00963,CUST0329,Bangkok,2023-05-15,2023-02-24,Cancelled,3943,Website,Consultant_11,Spain,Tablet,13,4,1
BKG00964,CUST0450,Prague,2024-07-26,2025-03-29,Cancelled,5511,Phone,Consultant_17,UK,Tablet,18,2,1
BKG00965,CUST0463,Berlin,2023-03-29,2023-04-10,Confirmed,3033,Phone,Consultant_8,UK,Desktop,17,4,2
BKG00966,CUST0434,Milan,2023-07-26,2024-10-16,Cancelled,1193,Agent,Consultant_17,Spain,Desktop,19,1,0
BKG00967,CUST0451,Paris,2023-05-09,2023-05-22,Confirmed,4620,Phone,Consultant_20,Spain,Mobile,20,2,0
BKG00968,CUST0049,Seoul,2023-01-03,2024-01-29,Pending,655,Agent,Consultant_11,France,Desktop,6,2,1
BKG00969,CUST0292,Barcelona,2023-05-01,2023-11-29,Confirmed,4088,App,Consultant_2,France,Mobile,7,3,0
BKG00970,CUST0382,Istanbul,2024-01-20,2024-05-15,Pending,7275,Phone,Consultant_10,UK,Mobile,9,4,2
BKG00971,CUST0324,Sydney,2024-09-05,2023-05-01,Cancelled,2312,App,Consultant_10,Italy,Mobile,4,4,0
BKG00972,CUST0078,Rome,2023-02-07,2024-07-13,Confirmed,6149,Website,Consultant_11,Germany,Desktop,3,2,0
BKG00973,CUST0105,Bangkok,2023-12-07,2024-11-21,Confirmed,6562,App,Consultant_6,Netherlands,Tablet,14,4,2
BKG00974,CUST0169,Berlin,2024-10-06,2025-02-07,Pending,6329,Website,Consultant_4,France,Tablet,12,4,1
BKG00975,CUST0217,Milan,2023-01-21,2025-01-25,Cancelled,5676,App,Consultant_12,Germany,Desktop,10,3,1
BKG00976,CUST0378,San Francisco,2023-08-30,2024-11-23,Confirmed,6224,App,Consultant_11,France,Tablet,3,2,0
BKG00977,CUST0119,Barcelona,2024-03-30,2023-08-10,Cancelled,4614,Phone,Consultant_13,Italy,Mobile,14,1,2
BKG00978,CUST0190,Madrid,2024-09-12,2024-08-04,Confirmed,1907,App,Consultant_5,Netherlands,Tablet,4,2,1
BKG00979,CUST0255,Vienna,2023-10-30,2023-09-29,Confirmed,1716,Phone,Consultant_6,Spain,Desktop,12,3,1
BKG00980,CUST0370,Oslo,2024-08-18,2023-06-17,Confirmed,6880,Phone,Consultant_1,UK,Tablet,19,3,1
BKG00981,CUST0266,Rio,2024-08-17,2024-01-10,Confirmed,1910,Agent,Consultant_6,Spain,Mobile,5,3,0
BKG00982,CUST0149,Seoul,2023-03-10,2023-07-29,Cancelled,3997,Agent,Consultant_18,France,Mobile,9,4,2
BKG00983,CUST0164,Milan,2023-05-09,2025-01-11,Confirmed,4872,Website,Consultant_9,UK,Desktop,14,2,0
BKG00984,CUST0140,Lisbon,2023-07-15,2024-06-16,Cancelled,7894,App,Consultant_15,France,Desktop,10,4,1
BKG00985,CUST0347,Prague,2023-05-20,2023-08-21,Confirmed,5340,Website,Consultant_8,Italy,Desktop,14,4,2
BKG00986,CUST0488,Helsinki,2024-03-19,2024-08-25,Confirmed,1051,App,Consultant_19,France,Mobile,5,2,0
BKG00987,CUST0258,Vienna,2023-10-10,2023-08-10,Confirmed,3894,Agent,Consultant_16,Spain,Tablet,19,3,1
BKG00988,CUST0374,Lisbon,2023-11-08,2023-02-04,Confirmed,1676,Agent,Consultant_6,USA,Tablet,11,1,1
BKG00989,CUST0269,San Francisco,2024-06-18,2023-09-24,Confirmed,5234,App,Consultant_6,Germany,Desktop,12,1,0
BKG00990,CUST0181,Lisbon,2024-10-26,2024-12-23,Confirmed,4832,App,Consultant_3,Italy,Tablet,8,2,1
BKG00991,CUST0160,Berlin,2023-10-04,2023-12-07,Confirmed,1497,Agent,Consultant_10,Netherlands,Tablet,3,2,1
BKG00992,CUST0351,Oslo,2023-03-02,2024-08-01,Confirmed,4576,Agent,Consultant_1,France,Desktop,14,3,2
BKG00993,CUST0400,Milan,2023-11-15,2023-03-27,Confirmed,6698,Website,Consultant_14,USA,Desktop,7,2,1
BKG00994,CUST0288,Helsinki,2023-02-21,2024-04-17,Confirmed,6599,Agent,Consultant_4,USA,Mobile,15,2,0
BKG00995,CUST0288,Rome,2023-06-02,2023-09-24,Cancelled,6055,App,Consultant_12,Italy,Mobile,17,3,2
BKG00996,CUST0380,Bangkok,2023-11-07,2025-06-18,Pending,3231,Website,Consultant_6,UK,Mobile,13,3,0
BKG00997,CUST0226,Oslo,2024-06-27,2025-06-09,Confirmed,6752,App,Consultant_11,Italy,Mobile,10,4,1
BKG00998,CUST0011,Istanbul,2024-07-20,2023-08-15,Confirmed,4437,Phone,Consultant_12,USA,Tablet,7,2,2
BKG00999,CUST0010,Sydney,2024-01-24,2024-09-06,Confirmed,4552,Website,Consultant_10,UK,Tablet,4,1,2
BKG01000,CUST0271,Dubai,2024-07-01,2024-08-23,Pending,5803,App,Consultant_18,Italy,Mobile,14,2,2
